protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
query_dedup,test,R-E7,relevance_grade,1,query_intent,Prophylaxis / Maintenance,9,6,3,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.02442338672877317,0.06666666666666668,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.03333333333333334,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.03888888888888889,0.05416666666666667,0.3333333333333333,0.09375,0.025769514548189463
query_dedup,test,R-E7,relevance_grade,1,query_intent,Safety / Contraindication,12,6,6,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.16666666666666666,0.020833333333333332,0.0026617219094556576,0.05416666666666667,0.0625,0.3333333333333333,0.03125,0.02400165308334858
query_dedup,test,R-E7,relevance_grade,1,query_intent,Treatment Change / Escalation,7,3,4,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.042857142857142864,0.1111111111111111,0.3333333333333333,0.041666666666666664,0.048195395069278384,0.05,0.16666666666666666,0.6666666666666666,0.05833333333333333,0.05327111227257952
query_dedup,test,R-E7,relevance_grade,1,has_context,False,52,34,18,0.038461538461538464,0.0,0.0,0.0,0.0,0.05769230769230768,0.011764705882352941,0.058823529411764705,0.024509803921568624,0.0066103953346009344,0.04230769230769231,0.011764705882352941,0.058823529411764705,0.024509803921568624,0.006093013409537976,0.032692307692307694,0.03014705882352941,0.14705882352941177,0.037289915966386554,0.01453220485419657,0.032692307692307694,0.041993464052287585,0.23529411764705882,0.0422327264239029,0.016427996140233672
query_dedup,test,R-E7,relevance_grade,1,has_context,True,49,34,15,0.02040816326530612,0.0,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,0.0,0.0,0.04489795918367347,0.0,0.0,0.0,0.0,0.051020408163265314,0.016911764705882352,0.11764705882352941,0.012826797385620915,0.007925019248994329,0.04591836734693878,0.035819327731092435,0.20588235294117646,0.018051255589955278,0.01735160469771566
query_dedup,test,R-E7,relevance_grade,1,multiple_entity_dimensions,True,101,68,33,0.0297029702970297,0.0,0.0,0.0,0.0,0.0429042904290429,0.0058823529411764705,0.029411764705882353,0.012254901960784312,0.0033051976673004672,0.043564356435643575,0.0058823529411764705,0.029411764705882353,0.012254901960784312,0.003046506704768988,0.041584158415841586,0.023529411764705882,0.1323529411764706,0.025058356676003736,0.011228612051595449,0.03910891089108911,0.03890639589169001,0.22058823529411764,0.030141991006929086,0.01688980041897467
query_dedup,test,full:complete,relevance_grade,1,query_language,EN,47,31,16,0.0,0.0,0.0,0.0,0.0,0.028368794326241134,0.0064516129032258064,0.03225806451612903,0.016129032258064516,0.004727107108794807,0.02978723404255319,0.0064516129032258064,0.03225806451612903,0.016129032258064516,0.004445722349585064,0.02765957446808511,0.01827956989247312,0.0967741935483871,0.025089605734767026,0.009414200182795178,0.026595744680851064,0.02186379928315412,0.12903225806451613,0.026881720430107527,0.010460331075161575
query_dedup,test,full:complete,relevance_grade,1,query_language,ID,22,17,5,0.045454545454545456,0.0,0.0,0.0,0.0,0.0606060606060606,0.011764705882352941,0.058823529411764705,0.0196078431372549,0.004600771823752515,0.05454545454545454,0.011764705882352941,0.058823529411764705,0.0196078431372549,0.004079121358067895,0.059090909090909104,0.026470588235294117,0.17647058823529413,0.035364145658263305,0.012209749847475122,0.06818181818181819,0.06568627450980392,0.35294117647058826,0.045658263305322126,0.03089208459039065
query_dedup,test,full:complete,relevance_grade,1,query_language,MIXED,32,20,12,0.0625,0.0,0.0,0.0,0.0,0.05208333333333333,0.0,0.0,0.0,0.0,0.05625000000000001,0.0,0.0,0.0,0.0,0.05,0.029166666666666664,0.15,0.01625,0.013206983321738147,0.037500000000000006,0.042559523809523804,0.25,0.022006578947368422,0.014953536356181374
query_dedup,test,full:complete,relevance_grade,1,query_intent,Comparative Treatment Choice,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.020833333333333332,0.16666666666666666,0.016666666666666666,0.010435264911260947,0.03333333333333333,0.020833333333333332,0.16666666666666666,0.016666666666666666,0.010435264911260947
query_dedup,test,full:complete,relevance_grade,1,query_intent,Dosing / Administration,25,17,8,0.04,0.0,0.0,0.0,0.0,0.026666666666666665,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.052000000000000005,0.01911764705882353,0.11764705882352941,0.01241830065359477,0.01122757256126515,0.038000000000000006,0.027521008403361344,0.17647058823529413,0.015514275885792912,0.01229412351637484
query_dedup,test,full:complete,relevance_grade,1,query_intent,Efficacy / Outcomes,6,3,3,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.025000000000000005,0.0,0.0,0.0,0.0
query_dedup,test,full:complete,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.05625000000000001,0.03571428571428571,0.14285714285714285,0.008928571428571428,0.024904707425186152
query_dedup,test,full:complete,relevance_grade,1,query_intent,Interaction / Combination,5,4,1,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.05,0.25,0.08333333333333333,0.01955328025094819,0.04,0.05,0.25,0.08333333333333333,0.017336265771788553,0.04,0.05,0.25,0.08333333333333333,0.017336265771788553,0.030000000000000006,0.05,0.25,0.08333333333333333,0.017336265771788553
query_dedup,test,full:complete,relevance_grade,1,query_intent,Management / Treatment Selection,10,8,2,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.030000000000000006,0.03645833333333333,0.25,0.03869047619047619,0.017793290488819627,0.039999999999999994,0.03645833333333333,0.25,0.03869047619047619,0.017793290488819627
query_dedup,test,full:complete,relevance_grade,1,query_intent,Mechanism / Background Knowledge,7,3,4,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.0,0.042857142857142864,0.0,0.0,0.0,0.0,0.028571428571428574,0.037037037037037035,0.3333333333333333,0.018518518518518517,0.010810019221119432
query_dedup,test,full:complete,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,6,5,1,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
query_dedup,test,full:complete,relevance_grade,1,query_intent,Prophylaxis / Maintenance,9,6,3,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.02442338672877317,0.06666666666666668,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.03333333333333334,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.03888888888888889,0.05416666666666667,0.3333333333333333,0.09375,0.025769514548189463
query_dedup,test,full:complete,relevance_grade,1,query_intent,Safety / Contraindication,12,6,6,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.16666666666666666,0.020833333333333332,0.0026617219094556576,0.05416666666666667,0.0625,0.3333333333333333,0.03125,0.02400165308334858
query_dedup,test,full:complete,relevance_grade,1,query_intent,Treatment Change / Escalation,7,3,4,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.042857142857142864,0.1111111111111111,0.3333333333333333,0.041666666666666664,0.048195395069278384,0.05,0.16666666666666666,0.6666666666666666,0.05833333333333333,0.05327111227257952
query_dedup,test,full:complete,relevance_grade,1,has_context,False,52,34,18,0.038461538461538464,0.0,0.0,0.0,0.0,0.05769230769230768,0.011764705882352941,0.058823529411764705,0.024509803921568624,0.0066103953346009344,0.04230769230769231,0.011764705882352941,0.058823529411764705,0.024509803921568624,0.006093013409537976,0.032692307692307694,0.03014705882352941,0.14705882352941177,0.037289915966386554,0.01453220485419657,0.032692307692307694,0.041993464052287585,0.23529411764705882,0.0422327264239029,0.016427996140233672
query_dedup,test,full:complete,relevance_grade,1,has_context,True,49,34,15,0.02040816326530612,0.0,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,0.0,0.0,0.04489795918367347,0.0,0.0,0.0,0.0,0.051020408163265314,0.016911764705882352,0.11764705882352941,0.012826797385620915,0.007925019248994329,0.04591836734693878,0.035819327731092435,0.20588235294117646,0.018051255589955278,0.01735160469771566
query_dedup,test,full:complete,relevance_grade,1,multiple_entity_dimensions,True,101,68,33,0.0297029702970297,0.0,0.0,0.0,0.0,0.0429042904290429,0.0058823529411764705,0.029411764705882353,0.012254901960784312,0.0033051976673004672,0.043564356435643575,0.0058823529411764705,0.029411764705882353,0.012254901960784312,0.003046506704768988,0.041584158415841586,0.023529411764705882,0.1323529411764706,0.025058356676003736,0.011228612051595449,0.03910891089108911,0.03890639589169001,0.22058823529411764,0.030141991006929086,0.01688980041897467
query_dedup,test,full:minus_bm25,relevance_grade,1,query_language,EN,47,31,16,0.0,0.0,0.0,0.0,0.0,0.028368794326241134,0.0064516129032258064,0.03225806451612903,0.016129032258064516,0.004727107108794807,0.02553191489361702,0.0064516129032258064,0.03225806451612903,0.016129032258064516,0.004445722349585064,0.023404255319148942,0.0064516129032258064,0.03225806451612903,0.016129032258064516,0.004445722349585064,0.030851063829787244,0.0300563236047107,0.1935483870967742,0.02863960833600302,0.016417582479432025
query_dedup,test,full:minus_bm25,relevance_grade,1,query_language,ID,22,17,5,0.0,0.0,0.0,0.0,0.0,0.07575757575757575,0.011764705882352941,0.058823529411764705,0.0196078431372549,0.004600771823752515,0.05454545454545454,0.011764705882352941,0.058823529411764705,0.0196078431372549,0.004079121358067895,0.06818181818181818,0.026470588235294117,0.17647058823529413,0.03284313725490196,0.007891921327528532,0.05681818181818184,0.048529411764705876,0.23529411764705882,0.03651960784313726,0.023246660432262187
query_dedup,test,full:minus_bm25,relevance_grade,1,query_language,MIXED,32,20,12,0.0625,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.037500000000000006,0.008333333333333333,0.05,0.01,0.007189083369436855,0.043750000000000004,0.014583333333333332,0.1,0.015555555555555555,0.010145396864484822,0.0421875,0.05089285714285714,0.3,0.028699955015744488,0.02027979974701364
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Comparative Treatment Choice,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.020833333333333332,0.16666666666666666,0.018518518518518517,0.010867208546275445,0.03333333333333333,0.020833333333333332,0.16666666666666666,0.018518518518518517,0.010867208546275445
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Dosing / Administration,25,17,8,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.024000000000000004,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.04,0.035924369747899164,0.23529411764705882,0.01787041647722762,0.016916475589676662
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Efficacy / Outcomes,6,3,3,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.0,0.0,0.0
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05952380952380952,0.2857142857142857,0.01845238095238095,0.03761761633642594
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Interaction / Combination,5,4,1,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.05,0.25,0.08333333333333333,0.01955328025094819,0.04,0.05,0.25,0.08333333333333333,0.017336265771788553,0.08,0.05,0.25,0.08333333333333333,0.017336265771788553,0.06,0.05,0.25,0.08333333333333333,0.017336265771788553
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Management / Treatment Selection,10,8,2,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.035,0.020833333333333332,0.125,0.008928571428571428,0.0018050327316808555
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Mechanism / Background Knowledge,7,3,4,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.0,0.042857142857142864,0.0,0.0,0.0,0.0,0.03571428571428571,0.037037037037037035,0.3333333333333333,0.027777777777777776,0.02895522973624749
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Prophylaxis / Maintenance,9,6,3,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.02442338672877317,0.06666666666666668,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.05555555555555555,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.044444444444444446,0.05416666666666667,0.3333333333333333,0.09444444444444444,0.02583073742356069
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Safety / Contraindication,12,6,6,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.0375,0.01080293324680514,0.049999999999999996,0.0625,0.3333333333333333,0.0375,0.025252535380833326
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Treatment Change / Escalation,7,3,4,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.05714285714285715,0.05555555555555555,0.3333333333333333,0.06666666666666667,0.04792722246291237,0.042857142857142864,0.05555555555555555,0.3333333333333333,0.06666666666666667,0.045901562004014594,0.042857142857142864,0.14814814814814814,0.6666666666666666,0.08627450980392158,0.07215899250609252
query_dedup,test,full:minus_bm25,relevance_grade,1,has_context,False,52,34,18,0.019230769230769232,0.0,0.0,0.0,0.0,0.05769230769230768,0.011764705882352941,0.058823529411764705,0.024509803921568624,0.0066103953346009344,0.04615384615384616,0.016666666666666666,0.08823529411764706,0.030392156862745094,0.01032188597979495,0.038461538461538464,0.016666666666666666,0.08823529411764706,0.030392156862745094,0.010143151233421617,0.03653846153846154,0.04158496732026144,0.23529411764705882,0.04059565002471577,0.01856184642904893
query_dedup,test,full:minus_bm25,relevance_grade,1,has_context,True,49,34,15,0.02040816326530612,0.0,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,0.0,0.0,0.024489795918367346,0.0,0.0,0.0,0.0,0.04081632653061224,0.011029411764705883,0.08823529411764706,0.009885620915032681,0.0038241426693671624,0.04387755102040816,0.04002100840336135,0.23529411764705882,0.020659064447764136,0.01995975001657232
query_dedup,test,full:minus_bm25,relevance_grade,1,multiple_entity_dimensions,True,101,68,33,0.019801980198019802,0.0,0.0,0.0,0.0,0.0429042904290429,0.0058823529411764705,0.029411764705882353,0.012254901960784312,0.0033051976673004672,0.03564356435643565,0.008333333333333333,0.04411764705882353,0.015196078431372547,0.005160942989897476,0.0396039603960396,0.013848039215686274,0.08823529411764706,0.02013888888888889,0.00698364695139439,0.0400990099009901,0.04080298786181139,0.23529411764705882,0.03062735723623995,0.01926079822281063
query_dedup,test,full:minus_dense,relevance_grade,1,query_language,EN,47,31,16,0.0,0.0,0.0,0.0,0.0,0.028368794326241134,0.0064516129032258064,0.03225806451612903,0.016129032258064516,0.004727107108794807,0.03404255319148936,0.0064516129032258064,0.03225806451612903,0.016129032258064516,0.004445722349585064,0.03191489361702128,0.01827956989247312,0.0967741935483871,0.02553763440860215,0.00962136183831363,0.030851063829787237,0.02186379928315412,0.12903225806451613,0.028470185728250243,0.010860953103062582
query_dedup,test,full:minus_dense,relevance_grade,1,query_language,ID,22,17,5,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.011764705882352941,0.058823529411764705,0.0196078431372549,0.004600771823752515,0.07272727272727274,0.033823529411764704,0.17647058823529413,0.046078431372549015,0.021753176106356655,0.06818181818181819,0.033823529411764704,0.17647058823529413,0.046078431372549015,0.02157713665693018,0.06818181818181818,0.06568627450980392,0.35294117647058826,0.05672818146866589,0.035261828855354706
query_dedup,test,full:minus_dense,relevance_grade,1,query_language,MIXED,32,20,12,0.0625,0.0,0.0,0.0,0.0,0.05208333333333333,0.0,0.0,0.0,0.0,0.05625,0.00625,0.05,0.01,0.004517416614093772,0.05,0.022916666666666665,0.1,0.01625,0.011039549848454532,0.037500000000000006,0.0375,0.2,0.0233578431372549,0.018446443262357066
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Comparative Treatment Choice,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.020833333333333332,0.16666666666666666,0.00980392156862745,0.008657250518986791
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Dosing / Administration,25,17,8,0.04,0.0,0.0,0.0,0.0,0.026666666666666665,0.0,0.0,0.0,0.0,0.064,0.007352941176470588,0.058823529411764705,0.011764705882352941,0.005314607781286791,0.055999999999999994,0.01911764705882353,0.11764705882352941,0.01911764705882353,0.012738450874380762,0.038000000000000006,0.01911764705882353,0.11764705882352941,0.01911764705882353,0.012738450874380762
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Efficacy / Outcomes,6,3,3,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.07500000000000001,0.03571428571428571,0.14285714285714285,0.028571428571428574,0.03938048081713384,0.0875,0.03571428571428571,0.14285714285714285,0.028571428571428574,0.03938048081713384,0.0625,0.05952380952380952,0.2857142857142857,0.04047619047619048,0.053122532983438116
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Interaction / Combination,5,4,1,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.05,0.25,0.08333333333333333,0.01955328025094819,0.04,0.05,0.25,0.08333333333333333,0.017336265771788553,0.04,0.05,0.25,0.08333333333333333,0.017336265771788553,0.030000000000000006,0.05,0.25,0.08333333333333333,0.017336265771788553
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Management / Treatment Selection,10,8,2,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.020833333333333332,0.125,0.020833333333333332,0.002511996380921011,0.03,0.03645833333333333,0.25,0.02818627450980392,0.013505930878025672
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Mechanism / Background Knowledge,7,3,4,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.0,0.042857142857142864,0.0,0.0,0.0,0.0,0.03571428571428571,0.037037037037037035,0.3333333333333333,0.030303030303030304,0.012809109735739179
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,6,5,1,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.025000000000000005,0.0,0.0,0.0,0.0
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Prophylaxis / Maintenance,9,6,3,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.02442338672877317,0.06666666666666668,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.044444444444444446,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.03888888888888889,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Safety / Contraindication,12,6,6,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.05000000000000001,0.020833333333333332,0.16666666666666666,0.041666666666666664,0.004132594166828667,0.05000000000000001,0.020833333333333332,0.16666666666666666,0.041666666666666664,0.0036338157267869933,0.06666666666666667,0.0625,0.3333333333333333,0.05277777777777778,0.02512440883942399
query_dedup,test,full:minus_dense,relevance_grade,1,query_intent,Treatment Change / Escalation,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.042857142857142864,0.1111111111111111,0.3333333333333333,0.041666666666666664,0.048195395069278384,0.042857142857142864,0.16666666666666666,0.6666666666666666,0.06018518518518518,0.053443639309464275
query_dedup,test,full:minus_dense,relevance_grade,1,has_context,False,52,34,18,0.038461538461538464,0.0,0.0,0.0,0.0,0.05128205128205128,0.011764705882352941,0.058823529411764705,0.024509803921568624,0.0066103953346009344,0.04230769230769231,0.011764705882352941,0.058823529411764705,0.024509803921568624,0.006093013409537976,0.03461538461538462,0.026470588235294114,0.11764705882352941,0.03308823529411765,0.010936606240573367,0.03461538461538462,0.04321895424836602,0.23529411764705882,0.041577103212051304,0.017945956330830494
query_dedup,test,full:minus_dense,relevance_grade,1,has_context,True,49,34,15,0.02040816326530612,0.0,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,0.0,0.0,0.05714285714285714,0.014705882352941176,0.08823529411764706,0.01911764705882353,0.011494331264787775,0.05714285714285715,0.020588235294117647,0.11764705882352941,0.022794117647058822,0.015118233086621524,0.04795918367346939,0.03161764705882353,0.17647058823529413,0.026485005767012685,0.020438440786319838
query_dedup,test,full:minus_dense,relevance_grade,1,multiple_entity_dimensions,True,101,68,33,0.0297029702970297,0.0,0.0,0.0,0.0,0.0396039603960396,0.0058823529411764705,0.029411764705882353,0.012254901960784312,0.0033051976673004672,0.04950495049504951,0.013235294117647057,0.07352941176470588,0.021813725490196077,0.008793672337162875,0.04554455445544555,0.023529411764705882,0.11764705882352941,0.027941176470588233,0.013027419663597446,0.04108910891089109,0.03741830065359477,0.20588235294117646,0.034031054489531996,0.019192198558575166
query_dedup,test,full:minus_entities,relevance_grade,1,query_language,EN,47,31,16,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.0,0.0,0.0,0.0,0.029787234042553193,0.01003584229390681,0.06451612903225806,0.012903225806451613,0.004686795415421466,0.02765957446808511,0.016487455197132614,0.0967741935483871,0.016487455197132614,0.008765233506453092,0.029787234042553193,0.040232974910394265,0.1935483870967742,0.02342352987514278,0.02188058492686369
query_dedup,test,full:minus_entities,relevance_grade,1,query_language,ID,22,17,5,0.045454545454545456,0.0,0.0,0.0,0.0,0.0606060606060606,0.011764705882352941,0.058823529411764705,0.0196078431372549,0.004600771823752515,0.06363636363636363,0.011764705882352941,0.058823529411764705,0.0196078431372549,0.004079121358067895,0.06363636363636364,0.026470588235294117,0.17647058823529413,0.03529411764705882,0.008013248939018598,0.0659090909090909,0.04957983193277311,0.29411764705882354,0.04295600593178448,0.025202467763787553
query_dedup,test,full:minus_entities,relevance_grade,1,query_language,MIXED,32,20,12,0.0625,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.00625,0.05,0.0125,0.0050291620025957814,0.053125000000000006,0.02708333333333333,0.2,0.03333333333333333,0.015194275968120601,0.040625,0.042559523809523804,0.3,0.04012066365007542,0.017692109209480923
query_dedup,test,full:minus_entities,relevance_grade,1,query_intent,Comparative Treatment Choice,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.020833333333333332,0.16666666666666666,0.041666666666666664,0.016763873341985938,0.03333333333333333,0.020833333333333332,0.16666666666666666,0.041666666666666664,0.015547460518851116,0.03333333333333333,0.020833333333333332,0.16666666666666666,0.041666666666666664,0.015547460518851116
query_dedup,test,full:minus_entities,relevance_grade,1,query_intent,Dosing / Administration,25,17,8,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.052000000000000005,0.01911764705882353,0.11764705882352941,0.013888888888888888,0.01153348171855984,0.044000000000000004,0.027521008403361344,0.17647058823529413,0.017349096501345636,0.01263891084160717
query_dedup,test,full:minus_entities,relevance_grade,1,query_intent,Efficacy / Outcomes,6,3,3,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.049999999999999996,0.08333333333333333,0.3333333333333333,0.023809523809523808,0.0607968106409722
query_dedup,test,full:minus_entities,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0375,0.03571428571428571,0.14285714285714285,0.01020408163265306,0.026055775988988086
query_dedup,test,full:minus_entities,relevance_grade,1,query_intent,Interaction / Combination,5,4,1,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.05,0.25,0.08333333333333333,0.01955328025094819,0.04,0.05,0.25,0.08333333333333333,0.017336265771788553,0.04,0.05,0.25,0.08333333333333333,0.017336265771788553,0.05,0.08571428571428572,0.5,0.09803921568627451,0.04479283779632746
query_dedup,test,full:minus_entities,relevance_grade,1,query_intent,Management / Treatment Selection,10,8,2,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.034999999999999996,0.03125,0.125,0.009615384615384616,0.01617466511888047
